브랜드,의류코드,리뷰,별점,작성일
토피,890338,가성비 좋은 와이드데님임니다 기장이 길어서 수선필요해요,3,19.11.05
토피,890338,사이즈 미스로 배송비 내고 반품 했더니 세탁하지도 않았는데 ㅋ 세제향 난다고 반품 불가 처리 ㅋ심지어 택도,1,22.04.24
토피,1885631,아니.. 후기에는 m 크다구래서 나 58-60인데도 헐렁한 생지 찾다가 그냥 무신사 해야지 하고 샀는데,3,22.05.01
토피,1885631,흰티 넣입했는데 바지에서 물 빠져서 흰티에 물들었어요;; 물빠짐 있네요,1,21.07.26
토피,1885631,개싸구려 재질이지만 핏은 예쁨,3,21.08.14
토피,1885631,너무 꺼벙하지도 않고 그렇다고 허벅지나 힙이 끼지도 않고 일자핏으로 딱 좋았는데요... 면도 얇아서 초여름까지,3,22.06.08
토피,1885631,무신사 후기를 작성하면서 단 한 번도 1점은 커녕 4점도 준 적이 없는데 해당 브랜드 CS에 굉장히 실망했습니다,1,23.07.16
토피,1885631,물빠짐 에바임 가방에 물 다들었어요 ㅡㅡ 물티슈로 한번만 닦아도 저렇게됨,1,21.07.06
토피,1885631,키작고 마른사람은 모델 착용핏 나오기가 어려운것 같아요 ㅎㅎ 그래서 기장을 줄여서 입으려구요 ㅎㅎ,3,21.07.31
토피,1885631,이염이 좀 심해요 ㅠ 세탁기에 한번 돌렸는데도 이염이 있어요!,3,22.05.25
토피,1885631,물빠짐이 있어서 신발에 이염이 생겼어요.,3,22.06.08
토피,1885631,밑위가 너무 짧아서 약간 불편한 감이 있어요 기장은 맘에 듭니다!,3,22.02.27
토피,1885631,옷이 이뻐서 여름에 한창 잘입고 다녔었는데 아무리 세탁을 해도 이염 되더라고요 특히 비오는날에ㅠㅠ 그래서,2,21.10.25
토피,1885631,여름용이라 막입고 세탁할 용도로 샀지만 재질이 너무 싸보이네요.,3,23.03.29
토피,986708,제품 자체는 이쁘지만 워싱이 정말 불량합니다. CS에서 두번째 사진 같이 되어있는 워싱이 정상품이라고,1,20.10.07
토피,986708,1. 구매자 신체스펙 / 선택한 사이즈,3,23.11.07
토피,986708,넘 이쁘긴한데 엉덩이랑 허벅지가 딱 맞아요 L 기기,1,21.10.15
토피,986708,바지는 이쁜데 꼬부분이랑 궁댕이 나무 껴요. 걸을때마다 꼬부분에 와이존 생기고 앉으면 튀나와서 부담스러워요.,2,22.04.21
토피,986708,기장감 적당하고 이쁘게 잘 빠진거같아요 넘맘레둠,3,20.12.13
토피,986708,옷은 이쁜데 처음 받았을때의,3,23.03.20
토피,986708,기장이 조금 길어서 수선했어요! 색은 진짜 밝아요,3,22.03.29
토피,986708,평소 허리가 77-79정도인데 살짝 이건 타이트한 느낌이고 기장이 좀 길어서 수선해서 입어야할것같아요 색감은,3,21.12.28
토피,986708,이거 다른색들 다 있는데 이색만 질감이 좀 이상하고 냄세가 좀 안빠지네요 딴건 다 만족합니다,3,21.05.18
토피,986708,일단 가격은 싸서 입문 하기에는 좋은거 같아요,3,21.01.05
토피,1885479,밑위가 불편할 정도로 작고 흰 신발 신었는데,3,22.04.01
토피,1885479,제품 못받았구요. 무신사와 토피 양측 모두 무책임한 태도로 임하고 있네요.,1,22.03.21
토피,1130699,싸구려티가 많이 나지만 크림진 입문용으로 싼걸로 산거기때문에 감수해야져 일단 허리가 너무 작아요 허리작다는,1,20.09.16
토피,1130699,크림진 원하신다면 비추 드립니다 .,3,20.03.28
토피,1130699,색감이 좀 그래용 청바지는 좋았는데 크림은 맘에 안들어요,3,22.08.28
토피,1130699,와이드 핏보다는 스트레이트 핏에 적합한 바지 인것 같습니다. 다만 기장이 너무 길어서 수선을 한점이 아쉽네요..,1,20.08.08
토피,1130699,솔직히 무탠이 더 나은 것 같습니다 예쁘다곤 못 하겠오요,3,22.12.15
토피,1243133,제가 구매한 바지 중 최악의 바지입니다.,1,21.09.09
토피,1243133,환불 안해준다고 해서 그냥 사진 후기 남깁니다.,1,21.12.09
토피,1243133,아니ㅋㅋ진짜 레전드네 어떻게 블랙을 시켰는데 청바지가 오냐.. 색깔 착오로 잘못보내는 쇼핑몰은 처음이다. 하..,1,20.09.18
토피,1243133,냄새가 너무 심해요. 역겨운 냄새가 나요. 아스팔트+기름때+녹슨 쇠+고무 냄새,1,22.12.09
토피,1243133,"바지 살때는 사이즈가 중요하다 보니 M,L 두개 시켜서 착용해보고 한개 환불 요청하였더니",1,21.04.02
토피,1243133,핏은 예쁜데 세탁하면 검은 물이 빠져요...ㅎ,3,21.06.07
토피,1243133,물에 담가두고 세탁했는데 색이 빠져버리심 다른 제품 사야할듯,3,23.10.29
토피,1243133,염색약 냄새가 좀 많이 나기도 하고 흰색 신발에 이염이 되네요;;;,3,22.10.26
토피,1243133,"근 2년 동안 이 제품을 4번이나 구매했는데, 그동안 느낀 점들을 간략하게 적어 보겠습니다.",1,22.12.08
토피,1243133,L사이즈 시켰다가 너무 커서,3,21.12.10
토피,1243133,좋아요 가성비로 좋아용 입문용 추천 대학생들이 입기 좋아요,3,21.11.25
토피,1243133,가성비 제품이고 얇습니다 고퀄리티를 기대하시면 안될 것 같아요,3,21.11.22
토피,1243133,옷은 이뻐요 근데 처음 옷받고 세탁한번했는데 물빠짐이너무심하네요 정도껏해야지;; 한번도안입고 버려야겠네요,1,21.03.04
토피,1243133,물이 너무 빠지네요... 가성비는 좋은것같은데 그래도 생각만큼 와이드하지않아요,3,24.02.16
토피,1243133,소재나 색감은 아주 좋지만,3,23.02.11
토피,1243133,큽니다,2,22.06.09
토피,1243133,엉덩이 골반쪽이 확실히 작네요. 불편해요 조금. 사세요.,3,22.04.26
토피,1243133,물이 많이빠져요. 처음에 입고 다리가 까맣게 물들었어요. 그래서 세탁한번 하니 바지색이 많이빠지네요 그래고,1,22.01.07
토피,1243133,허리 단면 슬랙스 42입는데,3,21.11.26
토피,2131950,와이드가 아니라 스트레이트와 세미와이드 그사이 어딘가네요.. 에어포스도 제대로 못덮어요 바지통이 ㅜㅜ,3,23.02.09
토피,2131950,"바지사이즈가 다른 제품들보다 작게 나온건지,, 같은 브랜드에서 산 바지랑 같은 사이즈인데 더 작네요",3,22.07.03
토피,2131950,기장이 좀길어으면 통도좀좁은듯하내여. 가격대비 만족합니다. 물빠짐이 심하내요,3,23.11.15
토피,2131950,"검정바지가 필요해서 구매했습니다. 그런데 한 번 빨았더니, 바지 중간중간이 하얗게 점처럼 천에 박혀있어서 약간",3,23.10.09
토피,2131950,냄새가 사라지질않네요...,2,23.04.28
토피,1885563,후기 처음 써보는데 굉장히 대단한 제품이라 써봅니다. 배송 지연되서 내가 이걸 샀나 까먹을 정도로 늦게 온 바지,1,21.06.24
토피,1885563,저랑 같은 체격이신 분들은 L사이즈 사세요....,3,21.07.27
토피,1885563,원단이 생각보다 얇아서 일반 청바지보단 힘이 없어요. 색감도 사진보단 흐리고 크기도 생각만큼 많이 크진,3,22.07.19
토피,1885563,바지가 엄청 얇고 색상이 밝아요 구김이 잘 가는 소재,3,23.07.13
토피,1885563,얇긴한데 너무 싼마이처럼 보여요 청바지라고 보기는 어렵지 않나 싶습니다 허리에 맞추니 허벅지가 조여요,3,23.06.16
토피,1885563,길이가 심각하게 길어서 수선했습니다. 다른 리뷰도 길이가 다들 길다고 하니 유의하고 구매하세요. 여름용이고,3,22.09.11
토피,1885563,"연청 필요하긴 했는데, 너무 밝아서 조금 아쉽네영",3,22.08.04
토피,1885563,진짜 편하고 시원하고 예쁜데 잘못 세탁했는지 물 다 빠져서 이제 못 입어요…,3,21.10.14
토피,1885563,착용감은 편안한편이고 천이 흐물거리는 재질이라서 불편하지 않습니다. 여름에 입기에도 그럭저럭 괜찮아요,3,23.07.06
토피,1885563,와이드라고 해서 그렇게까지 와이드한 것도 아니면 적당히 핏이 잡히기에 입기 좋다,3,22.10.08
토피,1885563,좋은데 생각보다 얇았어요 자주는 아니고 가끔 입고 다닙니다,3,22.09.21
토피,1885563,같은 제품으로 생지는 참 만족하면서 입었는데 얘는 좀 활용도가 애매한 느낌,3,22.08.06
토피,2071175,보풀이 일어나는거만 빼고 다 좋은거 같아요 얇고 시원한 바지입니다 하지만 보풀....,3,22.06.22
토피,2071175,가격 정도의 퀄리티입니다.,3,22.08.21
토피,2071175,생각했던 기장은 아니네요. 수선하려 했는데 가랑이 사이가 벌써 닳아서… 가볍게 입다가 처분하게 될 거 같습니다.,3,22.08.11
토피,2071175,허리도 크고 길이도 길어요,3,22.07.29
토피,2071175,허리는 좀 작은느낌이들만큼 딱 맞고 바지 자체에 신축성도 없어서 되게 불편한데 교환하기 귀찮고 기장이 지금도,3,22.07.26
토피,2131966,너무 좋은데 물이 빠져요 이염이 좀 심해서 아쉬워요,3,22.01.30
토피,2131966,다 좋은데 흰색 신발이나 흰색 옷 입기전에 뭔가 조치를 취해야합니다. 안그러면 다 파랗게 됩니다. 이염 심해요,3,21.12.02
토피,2131966,"아니 이거 신발에 이염 다 됐잖아요.,..신발 산지도 얼마 안됐는데 하.. 세탁해도 안지워 지겠어요 절대 사지마세요",1,21.10.28
토피,2131966,밝은 색 청바지는 몰랐는데 어두운 색 사보니까 이염이 엄청 심합니다 양말이며 신발이며 그냥 닿는 옷에는 다,1,23.01.06
토피,2131966,"바지 기존에 회색 라지 사이즈 맘에들어서 진청을 또 구매하였는데, 허리가 라지가 아니네요.",1,22.04.10
토피,2131966,적당한 와이드감과 기장으로 편하게 입을 듯 합니다,3,22.12.05
토피,2131966,진짜 소재가 안좋아요,1,22.11.28
토피,2131966,색상이 생각했던것보다 실물로 보면 더 어두워요 좀 아쉽네요ㅠ 사이즈는 잘맞습니다,3,22.05.17
토피,2131966,허리는 딱 맞는데 스판이 별로 없는거 같아서 편하진 않아요 그래도 예쁘게 잘 맞는거같아용,3,22.02.21
토피,2131966,"핏은 좋은데 바지랑 흰신발이랑 흰 양말을 신었더니 파란색으로 물이 드네요,,, 아쉽습니다",1,22.01.18
토피,2131966,와이드라고 되어있는데 세미와이드보다 조금 더 슬림하다고 느껴져요,3,21.10.11
토피,2131966,"옷 색이 엄청 여기저기 묻어서 신발 아작났어요, 꼭 입기전에 드라이하세요",2,24.11.24
토피,1975901,"솔직히 두께는 얇아서 좋은데 와이드? 절대아님,,, S시켰다가 바꾼거라 한번더 바꿀수는 없어서 그냥입는데",3,22.06.09
토피,1975901,옷은 예쁜데 무릎 발사가 너무 심해요 그부분만 빼면 전반적으로 만족해요,3,22.06.15
토피,1975901,일반 청바지보다 너무 얇고 가벼워서 좋은데 저처럼 운동해서 엉덩이 크시고 허벅지 두꺼우신분들은 와이드가,3,22.06.10
토피,1975901,이거 어떡해요 허리를 못잠궈요ㅠㅠ 172 70정도 되는데 길이는 또 엄청 길어~~ 나 울어~~,3,22.06.04
토피,1975901,"사이즈, 기장은 딱 좋습니다. 그런데 사진보다 색이 훨씬 연해서 아쉽네요. 사진정도의 밝기를 원했는데.. 이 색도",3,22.05.18
토피,2132232,아니 다들 어떻게입길래 이쁘다는거지 난 걍 봉미선핏인데 ㅠ 반품귀찮아서 걍 냅둠 ㅠ 힝,3,22.07.03
토피,2132232,옷은 예쁜데 왜 영 좋지 못한 부분에 워싱이 이상한지 모르겠네요.. 오줌 싸다 묻은 자국 같아 매우 찝찝해서,3,23.03.21
토피,2132232,"바지 색깔도, 길이도 모두 제 마음에 딱 드는데",3,23.11.26
토피,2132232,무난 기본 짱 잘쓸거 같은 기본중에 무신사는 최고,3,23.03.27
토피,2132232,똥싼 바지 마냥 가랑이 부분이 너무 밑으로 내려와있어요 필은 좋은데 실루엣은 좀 그래요,3,23.03.27
토피,1483203,바지 예쁘네요. 핏도 좋아요. 근데 표시된것보다 사이즈가 조금 달라요. 허리는 1cm정도 작고 길이는 1.5cm정도,3,20.10.09
토피,1483203,받자마자 기분이 너무 좋네요^^ ㅋㅋ 후기랑 평점보고 몇일 고민하다가 시켰는데 4일만에 도착했다길래,1,20.08.31
토피,1483203,생각보다 널널하고 허벅돼인데도 잘맞아서 좋네여,3,21.12.21
토피,1483203,허리가 작아요 와이드보단 세미와이드에 가까운듯 해요 싼티가 살짝 나지만 가성비로 입으면 될듯요 나름 괜찬음,3,21.03.31
토피,1483203,기장이 조금 짧아서 핏이애매해요,3,20.11.02
토피,3106260,배송이 좀 늦어 아쉬웠지만 만족해요 사이즈는 큰데 수선하면 괜찮을 것 같네요,3,24.02.17
토피,3106260,생각보다 핏이 별로여서 제대로 입지 못하고 있어요,3,24.10.09
토피,3106260,핏 기장 통 촉감 다 좋은데 남자바지치곤 허리가 너무 작은 거 같아여,3,24.09.22
토피,3106260,세탁시에.. 초록물빠지네요 ㅜㅜ 꼭 단독세탁하세요 다들,3,24.09.17
토피,3023023,여기 브랜드 처음 사보는데 그래도 가격대비 좋네요. 물빠짐은 쪼금 있는거 같네요 배송은 그럭저럭 이네요,3,24.01.21
토피,3023023,한번 빨았더니 기장이 3cm나 줄었어요,3,23.12.25
토피,3023023,핏도 괜찮고 마감도 괜찮은 편인데 어디다 굴리다 온건지 주머니에 모래가 들어있습니다.,3,23.04.06
토피,3023023,좋아요 편하고 예쁘고 마감은 좀 떨어지지만 핏은 좋은거 같아요,3,24.11.09
토피,3023023,일단 가격이 싸서 좋은데 골반쪽이 좀 크네여 기장은 좀 길어서수선하고 입으면 좋을 거 같아요,3,24.09.26
토피,3022892,사진처럼 빈티지한 느낌이 없는듯 해요. 처음에 받아보곤 그냥 라이트블루가 잘못 온 줄 알고 문의글까지 남겼지만,3,23.05.16
토피,3022892,옷이 좀 두껍고 생각보다 밑위가 짧아서 활동성이 떨어지네요. 사진으로 보면 예쁜데 실물은 사진보단 좀 덜 해요.,3,23.04.27
토피,3022892,사이즈 잘못온거 제대로 못보고 수선해서.. 커서 조금 불편해요 디자인은 넘 맘에드는데 담에는 제대로 확인좀,3,24.04.18
토피,3022892,처음사보는 연청인데 거부감이 없고 엄청 이뻐요,3,23.12.29
토피,3022892,핏이 너무 예뻐서 데일리로 잘 입을 거 같아요 다음에 또 구매하고 싶어요,3,23.08.30
토피,3022892,이뻐요. 특히 같은 옷이지만 색만 다른 옷들과 비교하면 워싱이 특히 잘보여서 빈티지 하고 좋은거 같아요,3,23.07.03
토피,3022892,얇아서 여름에 입기 부담 없었습니다~ 색상도 약간 톤 다운된 느낌입니다.,3,24.11.10
토피,3022892,뒷주머니 외부에 택이 있어 제거하고 입긴한데 고려필요한 사항입니다!,3,24.10.04
토피,2132237,"기장, 허벅지, 허리 다 좋은데 바지 자체가 개인적으로 예쁘지는 않네요",3,22.10.29
토피,2132237,제 다리가 짧아서 그런거 밑위가 아주기네요.아쉬워요.,3,21.11.10
토피,2132237,옷은 정말 마음에 들지만 물이 심하게 빠져 신발과 같이입은 레이어드티가 이염이됐어요 ㅠㅠ,3,23.02.14
토피,2132237,세탁 후에 보풀이 너무 많이 나요..세탁을 잘못한 걸까요.. 탑텐에서 산 청바지랑 똑같은 환경에서 돌렸는데 얘만,3,23.01.29
토피,2132237,핏이 좀 아쉬워요,2,24.10.02
토피,2132237,바지 밑단 통 길이가 짝짝이!,2,24.06.26
토피,2132237,디자인이나 색상 등이 맘에 들었는데...,2,24.06.26
토피,2132237,"기장이랑 색상, 스타일은 좋아요.",2,24.06.26
토피,2132237,색감은 이쁜데 원단은 얇고 싼 티가 좀 납니다 막입기좋아요,2,24.04.15
토피,2132237,물빠짐 있는거 빼고는 다 만족합니다,3,24.04.14
토피,2132237,핏이쁘고 배송도 빠른데 이염이 됩니다 신발에.. 소금뮬에 넣고 많이 빨았는데도 흰색신발이랑은 신으면 안될듯,3,24.03.04
토피,2132237,이쁜데..사이즈도 좋은데 한번 빨고 입으세요 ... 양말이랑 신발에 파랑색 물빠짐이 다..ㅠㅠ,3,24.02.08
토피,2132237,갖고싶었던제품인덱고민하다가한번구매해보았네요아주맘에드네요,3,24.02.07
페이탈리즘,1159065,페이탈리즘 바지 10장이상소유. 생지느낌3개소유. 이제 알았음. 페이탈리즘은 생지느낌바지를 못 만듦,2,19.11.26
페이탈리즘,1159065,생지 데님이 필요해서 깡형님 영상보고 구매했습니다,3,20.04.11
페이탈리즘,1159065,이염이 장난아니네요;; 흰티는 물론 척하이 신발끈까지 퍼렇게 물들었습니다 심지어 이게 한번 세탁해서,2,21.03.04
페이탈리즘,1159065,요제품만 이염이 유독? 심한거같네요.. 급하게 나간다고 택만떼고 나갔는데,3,21.03.15
페이탈리즘,1159065,내가 낮은 평점을 주는 이유,2,21.03.20
페이탈리즘,1159065,색감이랑 핏은 너무 맘에 드는데 물빠짐이 너무 심하네요.. 조던과 램스울 폴라니트 모두 파랗게 물들었어요..ㅠ,2,21.12.04
페이탈리즘,1159065,44사이즈가 허리단면이 39cm가 아니예요 상세사이즈 표에는 39cm라고 나와있던데 37.5cm정도 나오네요,1,20.11.19
페이탈리즘,1159065,남친에게 선물했으나 도저히 단추가 잠궈지지 않는다 하여 제가 입어보았습니다. 저두 안잠궈져요..오히려,1,23.03.22
페이탈리즘,1159065,원단은 ㅂㄹㄸ ㅁㄷㄴㅇ에 비해 퀄리티가 좀 부족하다는 느낌을 받으나,3,21.02.04
페이탈리즘,1159065,너무 스키니한 생지 사기 싫어 구매 했습니다. 허리 살짝 큰 거 말곤 괜찮아요.,3,20.01.22
페이탈리즘,1159065,가성비 제품이라고 해서 샀는데.. 너무 아쉬울 정도네요. 가성비가 아니라 그냥 값만 싸다고 해야할까요.. 사이즈가,2,20.10.11
페이탈리즘,1159065,음 -8cm 좀 기장감이 마음에 안듭니다 걍 숏버전말고 사세요,1,22.08.24
페이탈리즘,1159065,바지가 너무 커서 마르신분들은,2,20.03.30
페이탈리즘,1159065,페이탈리즘에서 생지 두번짼데.. 둘다 어정쩡하네요,3,19.12.08
페이탈리즘,1159065,페이탈리즘 다른 청바지 잘 입고 있어서 주문했는데,3,19.12.05
페이탈리즘,1159065,옷이 괜찮습니다 많이들 사세요 저는 근데 별로 안어울리네요,3,23.01.13
페이탈리즘,1159065,이염 때문에 사자마자 드라이 맡겼어요. 핏감이 사진처럼 예쁘지는 않네요,3,22.12.10
페이탈리즘,621274,크롭진은 발목위에 복숭아뼈 살짝 위에와야지 예뻐서 1~2센티가 중요한데 기재된 94가 아닌 실측,1,19.05.09
페이탈리즘,621274,모델 사진이 진짜 사기. 페이탈리즘에서 바지 총 네개 샀음. 첫구매는 별1개 줌. 두번째 세번째는 짱 맘에 들어서 별,2,19.12.20
페이탈리즘,621274,페이탈리즘 다른 제품 사이즈보다 많이 작아요 이번기회에 다이어트하죠 뭐,1,21.10.04
페이탈리즘,621274,소울직히갓직히넘그냥그래서추천합니다 나만당할수없어요,1,20.12.23
페이탈리즘,621274,정말 솔직하게씁니다. 초반생산된거랑 바지자체가 달라진게아닌가싶을정도로 후기들에비해 난 잘 못느끼겠어서!,2,20.10.30
페이탈리즘,621274,생각했던거 보다 아쉬운 색상 세련된 느낌은 아니고 올드한 느낌 ?,3,23.01.05
페이탈리즘,621274,제가 기존에 입던 타이디 커팅버전과 비교시 워싱이 기존보다 너무 없어요... 심지어 판매모델사진과도 워싱차이가,1,21.06.05
페이탈리즘,621274,모델 입은거보고 와... 졸예다 이건 꼭 사야지 했지만 막상 내가 입으니 걍 찐ㄸ핏 ㅋㅋ 질은 좋아요!,3,21.03.06
페이탈리즘,621274,허리맞춰서 샀더니만 살짝 게이핏이 나오네요 기장 중심으로 골라야지 이쁜거같아요,1,19.12.08
페이탈리즘,621274,ㅠㅠ바지는 입어보고 사야한다 너무 스키니진인듯 불편하고 이쁜지 모르겠뉴ㅠ내 다리 짧아서 접은것임,2,19.07.10
페이탈리즘,621274,허리가 커요 저는 크다고느낌<br />,3,18.02.26
페이탈리즘,621274,사진만큼의 핏이나 색감이 안나오네여ㅠㅠ 색감은 그냥 무난한거같어요,3,19.02.18
페이탈리즘,621274,제 스펙은 180/70 이고 48사이즈 구매하려했으나 46으로 잘못 구매해서 46착용시 사이즈빼면 너무 좋은,2,18.08.04
페이탈리즘,621274,아니 분명 같은 사이즈로 재구매인데 왜케 짧음?? 한 2센치는 짧아졌네,1,22.01.23
페이탈리즘,621274,첼시부츠에 입어봤는데 핏감 직입니다. 지금은 입기 조금 덥지만 강추입니다.,3,21.07.14
페이탈리즘,621274,사진이랑 색상 차이가 조금 큰 거 같아요 사이즈는 만족합니다,3,21.06.20
페이탈리즘,621274,페이탈리즘 청바지 사이즈 맞추기 넘 어려워여ㅠㅠ 다른 모델 31샀는데 작아서 요건 32 샀더니 큼 ㅠㅠ,3,21.03.24
페이탈리즘,1403008,페이탈리즘 두번째 제품인데 솔직히 많이 아쉽습니다.,2,21.06.25
페이탈리즘,1403008,바지 자체 이쁘고 디스도 이쁘게 들어가서 좋은데 사진이랑 색감이 좀 달라요 사진은 파란느낌인데 실물은,3,21.05.09
페이탈리즘,1403008,바지 디자인은 정말 예뻐요 핰,3,20.09.23
페이탈리즘,1403008,예전에 같은제품 44사이즈을 사서 잘입다가 새로 46사이즈를 구매했더니 44사이즈보다 작았습니다,3,21.06.09
페이탈리즘,1403008,"제 신체정보와 비슷하시면 48,,,,제발 48가주세요....!!",3,21.03.31
페이탈리즘,1403008,배송빠르고 사이즈도 적당했슴다 자주 입을것같아요,3,21.09.13
페이탈리즘,1403480,통은 이사이즈가 루즈하고 젤 좋은데 허리가 너무넓어요.. 시중에서 데님 허리 줄이는 핀 꼽아서 쓰는데 그러면,3,22.06.17
페이탈리즘,1403480,예전에 똑같은거 44사이즈 잘입다가 새로 46사이즈 하나 0237하고 같이샀습니다 근데 사이즈가 둘다 46인데,3,21.06.09
페이탈리즘,1403480,적당히 무텐다드 답게 입을만 하네요 추천합니다,2,21.09.18
페이탈리즘,1403480,바지 배송이 정말로 빨리 와서 너무나 좋았습니다.,3,23.09.19
페이탈리즘,1403480,노란색 실밥이 풀려져 왔고 왼쪽 주머니에 실도 터져서 실이 뭉쳐있는 채로 왔습니다 처음에 문의 드리니 교환이,1,22.02.25
페이탈리즘,1403480,제가 비율이 별로라 아쉽긴하지만 옷은 정말 이쁩니다.. 추천!,1,21.11.27
페이탈리즘,545333,176 63키로,1,21.09.06
페이탈리즘,545333,허리-밑위-엉덩이-허벅지 다 편안하지만,3,22.08.07
페이탈리즘,545333,왜이게적혀잇나요 그냥 입어보고 사이즈 맞아서 다른 택 하나는 땟는데 보자마자 톱밥같은거 많이묻어있고 이상한,1,18.09.20
페이탈리즘,545333,엘라들어가서 편하긴함,1,21.09.06
페이탈리즘,545333,페이탈리즘 바지가 예쁘다고 예전부터 많이 들어서 솔직히 기대가 컸습니다. 기대가 큰만큼 실망도크네요..,1,19.12.03
페이탈리즘,545333,다 좋은데 무릎 발사가 입자마자 생겨버리네요 좀 그렇네요 이건 손이 잘 안 갈거 같슴다,3,21.10.15
페이탈리즘,545333,사이즈 처음에도 적힌것보다 작아서 평소보다2사이즈크게 교환했는데도 허벅지가 끼네요... 저는 허벅지가,2,20.12.26
페이탈리즘,545333,별로임..그냥별로임 모르겠음 별로임 내가찾던 블랙진이아님...,1,20.04.30
페이탈리즘,545333,냄새가 장난이 아닙니다 빠지지도 않고 계속 맡다보면 토할것 같네요 빠질줄 알고 입다가 나만 이러나 싶어 후기들,1,19.10.18
페이탈리즘,545333,구입 후 삼회정도 착용했어요,3,21.12.07
페이탈리즘,545333,핏 만족합니다. 근데 마감이 살짝 아쉽네요 실 정리를 좀 많이 했어요,3,21.04.09
페이탈리즘,545333,밑단이 너무 넓은거 같아서 자로 재보니까 단면이 20센치가 나오네요;; 표기가 17.5인데 차이가 너무 심한거,2,20.12.17
페이탈리즘,545333,똑같은 사이즈로 그레이쉬 바지보다 살짝 사이즈가 작아요,3,20.12.09
페이탈리즘,545333,크롭으로 해서 그런건지...생각했던 사이즈표의 기장보다 더 짧은 거 같아요...내려서 입어야겠어요 다른색,3,20.10.31
페이탈리즘,545333,내 살다살다 이렇게 타이트한 블랙진은 처음...건강에 해로운바지,1,20.04.30
페이탈리즘,545333,177/77 크롭인걸 감안해도 좀 짧네요. 소재는 좀 뻣뻣해서 촉감이 안좋아요,3,20.04.18
페이탈리즘,545333,밑단 통이 너무 넓어서 정말 안이쁘네요,1,20.02.21
페이탈리즘,545333,한 번 입었는데 험하게 입긴 입어도 무릎발사가 넘 심하네여,3,19.10.20
페이탈리즘,703957,진짜 다리길고 멸치이신분들은 기장이 짧으실수도있어요 46 과 48 허리사이즈가 넘 차이나네요 그리고,3,22.11.02
페이탈리즘,703957,허벅지에 땜빵난가 받아서 겨환한거 빼면 .. 만족 근데 0064보다 스판이 좀 아쉽,3,21.07.29
페이탈리즘,703957,일단 옷 자체는 되게 맘에 들어요 근데 옷이 허리는 완전 크고 다리는 조이고 짧아요.. 진짜 크롭기장이에요..,3,20.06.27
페이탈리즘,703957,작게나오고 상품이미지랑 워싱 및 색깔도 틀려요,1,20.04.06
페이탈리즘,703957,처음 받았을 때 아주 만족했어요,2,19.06.29
페이탈리즘,703957,핏 색깔 너무 이뻐요 제 몸에도 딱맞습니다. 하지만 허리가너무커요,3,21.04.08
페이탈리즘,703957,모델 착샷 청바지 색감이랑 좀 다른게 너무 아쉽네요 바지 핏은 좋음,2,20.06.11
페이탈리즘,703957,허리는무진장크고 개체차이가심한건지 생각했던색감이아니라 아쉬워요ㅜㅜ,2,20.03.22
페이탈리즘,703957,색상이랑 기장은 적당한데 바지 통이 후기를 보고 삿는데도 많이 작네요 교환하려다가 귀찮아서 그냥 입으렵니다.,1,20.03.20
페이탈리즘,703957,실제로는 좀 더 스톤느낌이 나오길 원했는데 실물은 그렇지 않아서 좀 아쉽고 기장에 비해 허리나 엉덩이쪽 크기가,3,20.03.17
페이탈리즘,703957,인터넷으로 보이는 것과는 다르게 밝습니다.. 살짝 어두운 느낌을 기대했는데; 그래도 밝은대로 이쁜바지이긴,3,20.03.14
페이탈리즘,703957,사진으로 봤을때랑 색깔차이가 너무 심한것 같아요..,1,20.03.11
페이탈리즘,703957,175/65 남자,2,20.02.27
페이탈리즘,703957,바지 길이가 너무 짧아서 아쉬워요..사이즈 보고 샀는데도 바지가 짧아서 아쉬워용 그래도 이쁘긴 이쁩니다.,2,20.02.12
페이탈리즘,703957,사진보다 색이 더 밝음,2,20.02.01
페이탈리즘,703957,예약배송 한달 기다려서 받음,2,20.01.28
페이탈리즘,703957,우선 제가 딱 원하는 색상의 바디여서 맘에 들었어요! 핏도 땃 좋구요! 하지만 아쉬운 점이라면 좀만 더 기장이,3,19.10.01
페이탈리즘,703957,일단 엄청 오래걸렸어요..얼마전에 구입했는데 제 몸에 안맞아서 다시 구입하고 수선했습니다. 색감은 좋지만 핏은,1,19.04.01
페이탈리즘,703957,저번에 타이디를 사고 만족해서 이번에 세일하길래 샀는데 뭐 재질은 짱짱한데 제품 설명에 딱!!자신있게 써져있는,1,18.10.06
페이탈리즘,703957,둘다 46사이즈로 샀는데 핏이 일자핏이랑 테이퍼드 수준으로 다름,1,18.08.20
페이탈리즘,1159066,일자 느낌을 기대하고 샀는데 허벅지랑 엉덩이쪽이 왜이렇게 크게 나왔는지 아쉽습니다 길이도 제 다리길이랑,2,19.10.24
페이탈리즘,1159066,네 실측 사이즈 총기장 실제랑 3센치 차이나네요. 48사이즈 샀는데 44사이즈보다 총장 짧으면 뭐하자는겁니까,1,21.12.31
페이탈리즘,1159066,"사이즈 문의하면 실측 참고해서 구매하라 하면서 정작 기재된 실측치수는 실제 제품과 상이해요 1, 2센치로",2,20.02.06
페이탈리즘,1159066,밑위가 생각보다 너무 짧아요. 그리고 탄성이 없어서 불편해요 마른분한테 좋은 것 같아요.,3,22.08.17
